fishId,fishName,cardSystemId,catalogName,imageFile,match,imagePath,photoUrl
267,Ликод полуголый,card_lycodes_s,Ликод полуголый,lycodes_s_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\lycodes_s_b.png,/uploads/fish/lycodes_s_b.png
266,Ликод Эсмарка,card_lycodes_e,Ликод Эсмарка,lycodes_e_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\lycodes_e_b.png,/uploads/fish/lycodes_e_b.png
16,Линь,card_tench,Линь,tench_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\tench_b.png,/uploads/fish/tench_b.png
14,Линь золотистый,card_g_tench,Линь золотистый,g_tench_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\g_tench_b.png,/uploads/fish/g_tench_b.png
164,Линь Квольсдорфский,card_kw_tench,Квольсдорфский линь,kw_tench_b.png,alias,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\kw_tench_b.png,/uploads/fish/kw_tench_b.png
98,Лосось атлантический,card_a_salmon,Лосось Атлантический,a_salmon_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\a_salmon_b.png,/uploads/fish/a_salmon_b.png
159,Лосось каспийский,card_k_salmon,Лосось каспийский,k_salmon_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\k_salmon_b.png,/uploads/fish/k_salmon_b.png
96,Лосось ладожский,card_l_salmon,Лосось ладожский,l_salmon_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\l_salmon_b.png,/uploads/fish/l_salmon_b.png
12,Лягушка,card_frog,Лягушка,frog_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\frog_b.png,/uploads/fish/frog_b.png
226,Макрель атлантическая,card_makrel,Макрель атлантическая,makrel_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\makrel_b.png,/uploads/fish/makrel_b.png
269,Макрурус северный,card_macrourus_b,Макрурус северный,macrourus_b_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\macrourus_b_b.png,/uploads/fish/macrourus_b_b.png
197,Мальма,card_malma,Мальма,malma_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\malma_b.png,/uploads/fish/malma_b.png
218,Менёк,card_menek,Менек,menek_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\menek_b.png,/uploads/fish/menek_b.png
232,Мерланг,card_merlang,Мерланг,merlang_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\merlang_b.png,/uploads/fish/merlang_b.png
229,Мерлуза,card_merluza,Мерлуза,merluza_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\merluza_b.png,/uploads/fish/merluza_b.png
247,Меч-рыба,card_x_gladius,Рыба-меч,x_gladius_b.png,alias,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\x_gladius_b.png,/uploads/fish/x_gladius_b.png
259,Мидия,card_mytilus_ed,Мидия,mytilus_ed_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\mytilus_ed_b.png,/uploads/fish/mytilus_ed_b.png
203,Микижа,card_mikija,Микижа,mikija_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\mikija_b.png,/uploads/fish/mikija_b.png
215,Минога дальневосточная ручьевая,card_fe_lamprey,Минога дальневосточная ручьевая,fe_lamprey_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\fe_lamprey_b.png,/uploads/fish/fe_lamprey_b.png
162,Минога каспийская,card_c_lamprey,Минога каспийская,c_lamprey_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\c_lamprey_b.png,/uploads/fish/c_lamprey_b.png
196,Минога сибирская,card_s_lamprey,Минога сибирская,s_lamprey_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\s_lamprey_b.png,/uploads/fish/s_lamprey_b.png
214,Минога трёхзубая,card_trid_lamprey,Минога трехзубая,trid_lamprey_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\trid_lamprey_b.png,/uploads/fish/trid_lamprey_b.png
111,Минога украинская,card_u_lamprey,Минога украинская,u_lamprey_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\u_lamprey_b.png,/uploads/fish/u_lamprey_b.png
241,Мольва голубая,card_molva,Мольва голубая,molva_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\molva_b.png,/uploads/fish/molva_b.png
245,Мольва обыкновенная,card_m_molva,Мольва обыкновенная,m_molva_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\m_molva_b.png,/uploads/fish/m_molva_b.png
249,Морской чёрт,card_lophius_p,Морской черт,lophius_p_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\lophius_p_b.png,/uploads/fish/lophius_p_b.png
182,Муксун,card_muksun,Муксун,muksun_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\muksun_b.png,/uploads/fish/muksun_b.png
59,Налим,card_burbot,Налим,burbot_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\burbot_b.png,/uploads/fish/burbot_b.png
212,Нейва,card_neiva,Нейва,neiva_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\neiva_b.png,/uploads/fish/neiva_b.png
192,Нельма,card_nelma,Нельма,nelma_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\nelma_b.png,/uploads/fish/nelma_b.png
204,Нерка,card_nerka,Нерка,nerka_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\nerka_b.png,/uploads/fish/nerka_b.png
15,Окунь,card_perch,Окунь,perch_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\perch_b.png,/uploads/fish/perch_b.png
239,Окунь-клювач,card_sebastes_m,Окунь-клювач,sebastes_m_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sebastes_m_b.png,/uploads/fish/sebastes_m_b.png
31,Окунь белый,card_wh_bass,Окунь белый,wh_bass_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\wh_bass_b.png,/uploads/fish/wh_bass_b.png
35,Окунь большеротый,card_lm_b_bass,Окунь большеротый,lm_b_bass_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\lm_b_bass_b.png,/uploads/fish/lm_b_bass_b.png
260,Окунь каменный,card_polyprion,Окунь каменный,polyprion_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\polyprion_b.png,/uploads/fish/polyprion_b.png
34,Окунь малоротый,card_sm_bass,Окунь малоротый,sm_bass_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sm_bass_b.png,/uploads/fish/sm_bass_b.png
248,Окунь морской золотистый,card_sebastes_n,Окунь морской золотистый,sebastes_n_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sebastes_n_b.png,/uploads/fish/sebastes_n_b.png
221,Окунь морской норвежский,card_red_fish,Окунь морской норвежский,red_fish_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\red_fish_b.png,/uploads/fish/red_fish_b.png
41,Окунь павлиний,card_bp_bass,Окунь павлиний,bp_bass_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\bp_bass_b.png,/uploads/fish/bp_bass_b.png
37,Окунь пятнистый,card_sp_bass,Окунь пятнистый,sp_bass_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sp_bass_b.png,/uploads/fish/sp_bass_b.png
101,Окунь солнечный,card_pumps_sunfish,Окунь солнечный,pumps_sunfish_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pumps_sunfish_b.png,/uploads/fish/pumps_sunfish_b.png
179,Омуль арктический,card_a_omul,Омуль арктический,a_omul_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\a_omul_b.png,/uploads/fish/a_omul_b.png
143,Омуль байкальский,card_b_omul,Омуль байкальский,b_omul_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\b_omul_b.png,/uploads/fish/b_omul_b.png
261,Опах краснопёрый,card_lampris_g,Опах красноперый,lampris_g_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\lampris_g_b.png,/uploads/fish/lampris_g_b.png
124,Осётр балтийский,card_osetr_balt,Осетр балтийский,osetr_balt_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\osetr_balt_b.png,/uploads/fish/osetr_balt_b.png
191,Осётр восточносибирский,card_zs_sturgeon,Осетр восточносибирский,zs_sturgeon_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\zs_sturgeon_b.png,/uploads/fish/zs_sturgeon_b.png
141,Осётр ладожский,card_l_sturgeon,Осетр ладожский,l_sturgeon_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\l_sturgeon_b.png,/uploads/fish/l_sturgeon_b.png
153,Осётр персидский,card_p_sturgeon,Осетр персидский,p_sturgeon_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\p_sturgeon_b.png,/uploads/fish/p_sturgeon_b.png
112,Осётр русский,card_r_sturgeon,Осетр Русский,r_sturgeon_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\r_sturgeon_b.png,/uploads/fish/r_sturgeon_b.png
122,Палия кряжевая,card_palia_kr,Палия кряжевая,palia_kr_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\palia_kr_b.png,/uploads/fish/palia_kr_b.png
123,Палия лудожная,card_palia_lud,Палия лудожная,palia_lud_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\palia_lud_b.png,/uploads/fish/palia_lud_b.png
90,Палия обыкновенная,card_salvel_l,Палия обыкновенная,salvel_l_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\salvel_l_b.png,/uploads/fish/salvel_l_b.png
240,Палтус атлантический,card_halibut_w,Палтус атлантический,halibut_w_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\halibut_w_b.png,/uploads/fish/halibut_w_b.png
253,Палтус синекорый,card_halibut_b,Палтус синекорый,halibut_b_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\halibut_b_b.png,/uploads/fish/halibut_b_b.png
44,Панцирник пятнистый,card_sgar,Панцирник пятнистый,sgar_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sgar_b.png,/uploads/fish/sgar_b.png
89,Пелядь,card_peled,Пелядь,peled_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\peled_b.png,/uploads/fish/peled_b.png
52,Перловица,card_freshwater_mussel,Перловица,freshwater_mussel_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\freshwater_mussel_b.png,/uploads/fish/freshwater_mussel_b.png
46,Пескарь обыкновенный,card_gudgeon,Пескарь обыкновенный,gudgeon_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\gudgeon_b.png,/uploads/fish/gudgeon_b.png
195,Пескарь сибирский,card_syb_gudgeon,Пескарь сибирский,syb_gudgeon_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\syb_gudgeon_b.png,/uploads/fish/syb_gudgeon_b.png
217,Пикша,card_piksha,Пикша,piksha_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\piksha_b.png,/uploads/fish/piksha_b.png
237,Пинагор,card_pinagor,Пинагор,pinagor_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pinagor_b.png,/uploads/fish/pinagor_b.png
13,Плотва обыкновенная,card_c_roach,Плотва обыкновенная,c.roach_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\c.roach_b.png,/uploads/fish/c.roach_b.png
185,Плотва сибирская,card_syb_roach,Плотва сибирская,syb_roach_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\syb_roach_b.png,/uploads/fish/syb_roach_b.png
193,Подкаменщик сибирский,card_bullhead_syb,Подкаменьщик сибирский,bullhead_syb_b.png,alias,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\bullhead_syb_b.png,/uploads/fish/bullhead_syb_b.png
55,Подуст,card_c_nase,Подуст,c_nase_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\c_nase_b.png,/uploads/fish/c_nase_b.png
225,Поллак,card_pollachius,Поллак,pollachius_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\pollachius_b.png,/uploads/fish/pollachius_b.png
146,Пузанок каспийский,card_c_herring,Пузанок каспийский,c_herring_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\c_herring_b.png,/uploads/fish/c_herring_b.png
228,Путассу северная,card_poutassou,Путассу северная,poutassou_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\poutassou_b.png,/uploads/fish/poutassou_b.png
49,Рак речной,card_crawfish,Рак речной,crawfish_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\crawfish_b.png,/uploads/fish/crawfish_b.png
116,Рипус,card_ripus,Рипус,ripus_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\ripus_b.png,/uploads/fish/ripus_b.png
6,Ротан,card_a_sleeper,Ротан,a_sleeper_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\a_sleeper_b.png,/uploads/fish/a_sleeper_b.png
97,Рыбец,card_v_bream,Рыбец,v_bream_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\v_bream_b.png,/uploads/fish/v_bream_b.png
88,Ряпушка,card_vendace,Ряпушка,vendace_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\vendace_b.png,/uploads/fish/vendace_b.png
175,Ряпушка сибирская,card_syb_vendace,Ряпушка сибирская,syb_vendace_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\syb_vendace_b.png,/uploads/fish/syb_vendace_b.png
110,Сазан,card_common_carp,Сазан,common_carp_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\common_carp_b.png,/uploads/fish/common_carp_b.png
216,Сайда,card_coalfish,Сайда,coalfish_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\coalfish_b.png,/uploads/fish/coalfish_b.png
220,Сайра атлантическая,card_s_saurus,Сайра атлантическая,s_saurus_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\s_saurus_b.png,/uploads/fish/s_saurus_b.png
233,Сардина европейская,card_sardina_p,Сардина европейская,sardina_p_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sardina_p_b.png,/uploads/fish/sardina_p_b.png
152,Севрюга,card_st_sturgeon,Севрюга,st_sturgeon_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\st_sturgeon_b.png,/uploads/fish/st_sturgeon_b.png
242,Сельдь атлантическая,card_atl_herring,Сельдь атлантическая,atl_herring_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\atl_herring_b.png,/uploads/fish/atl_herring_b.png
150,Сельдь Бражникова,card_b_herring,Сельдь Бражникова,b_herring_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\b_herring_b.png,/uploads/fish/b_herring_b.png
144,Сельдь Кесслера,card_k_herring,Сельдь Кесслера,k_herring_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\k_herring_b.png,/uploads/fish/k_herring_b.png
99,Сельдь черноморская,card_cha_herring,Сельдь черноморская,cha_herring_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\cha_herring_b.png,/uploads/fish/cha_herring_b.png
117,Сиг-лудога,card_sig_ludoga,Сиг-лудога,sig_ludoga_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sig_ludoga_b.png,/uploads/fish/sig_ludoga_b.png
74,Сиг-пыжьян,card_sig_p,Сиг-пыжьян,sig_p_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sig_p_b.png,/uploads/fish/sig_p_b.png
121,Сиг валаамский,card_sig_valaam,Сиг валаамский,sig_valaam_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sig_valaam_b.png,/uploads/fish/sig_valaam_b.png
119,Сиг волховский,card_sig,Сиг волховский,sig_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sig_b.png,/uploads/fish/sig_b.png
120,Сиг вуоксинский,card_sig_vouksa,Сиг вуоксинский,sig_vouksa_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sig_vouksa_b.png,/uploads/fish/sig_vouksa_b.png
85,Сиг куорский,card_sig_kuor,Сиг куорский,sig_kuor_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sig_kuor_b.png,/uploads/fish/sig_kuor_b.png
140,Сиг ладожский озёрный,card_sig_o_l,Сиг ладожский озерный,sig_o_l_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sig_o_l_b.png,/uploads/fish/sig_o_l_b.png
71,Сиг острожский,card_sig_ostr,Сиг острожский,sig_ostr_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sig_ostr_b.png,/uploads/fish/sig_ostr_b.png
142,Сиг свирский,card_sv_sig,Сиг свирский,sv_sig_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sv_sig_b.png,/uploads/fish/sv_sig_b.png
139,Сиг чёрный,card_sig_black,Сиг ладожский черный,sig_black_b.png,alias,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sig_black_b.png,/uploads/fish/sig_black_b.png
207,Сима,card_onkor_m,Сима проходная,onkor_m_b.png,alias,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\onkor_m_b.png,/uploads/fish/onkor_m_b.png
200,Сима жилая,card_onkor_mg,Сима,onkor_mg_b.png,alias,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\onkor_mg_b.png,/uploads/fish/onkor_mg_b.png
56,Синец,card_b_bream,Синец,b_bream_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\b_bream_b.png,/uploads/fish/b_bream_b.png
244,Скат колючий,card_ambl_r,Скат колючий,ambl_r_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\ambl_r_b.png,/uploads/fish/ambl_r_b.png
255,Скат полярный,card_ambl_h,Скат полярный,ambl_h_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\ambl_h_b.png,/uploads/fish/ambl_h_b.png
32,Солнечник красноухий,card_resfish,Солнечник красноухий,resfish_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\resfish_b.png,/uploads/fish/resfish_b.png
28,Солнечник синежаберный,card_b_gill,Солнечник синежаберный,b_gill_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\b_gill_b.png,/uploads/fish/b_gill_b.png
25,Сом,card_w_catfish,Сом,w_catfish_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\w_catfish_b.png,/uploads/fish/w_catfish_b.png
161,Сом альбинос,card_w_catfish_a,Сом альбинос,w_catfish_a_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\w_catfish_a_b.png,/uploads/fish/w_catfish_a_b.png
190,Сом амурский,card_a_catfish,Сом амурский,a_catfish_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\a_catfish_b.png,/uploads/fish/a_catfish_b.png
36,Сомик канальный,card_ch_catfish,Сомик канальный,ch_catfish_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\ch_catfish_b.png,/uploads/fish/ch_catfish_b.png
39,Сомик оливковый,card_fhcatfish,Сомик оливковый,fhcatfish_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\fhcatfish_b.png,/uploads/fish/fhcatfish_b.png
79,Стерлядь,card_sterlet,Стерлядь,sterlet_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\sterlet_b.png,/uploads/fish/sterlet_b.png
186,Стерлядь сибирская,card_syb_sterlet,Стерлядь сибирская,syb_sterlet_b.png,normalized_exact,C:\Users\danil\Desktop\rr4\RepeatAllFilesCopy\AssetRipper_export_20260621_111439\Assets\Resources\previews\syb_sterlet_b.png,/uploads/fish/syb_sterlet_b.png
